0,0,0,37,0,38,75
0,0,0,38,1,38,77
0,0,0,38,0,39,77
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,38,0,38,76
0,0,0,37,0,38,75
0,0,0,38,0,38,76
0,0,0,38,0,38,76
0,0,0,38,0,38,76
0,0,0,36,0,38,74
0,0,1,38,0,37,76
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,36,0,38,74
0,0,1,38,0,38,77
0,0,0,38,0,39,77
0,0,1,37,0,39,77
0,0,148,36,0,38,222
0,0,135,37,0,38,210
0,0,127,38,0,38,203
0,0,128,35,0,38,201
0,0,126,37,0,38,201
0,0,124,37,0,38,199
0,0,124,37,0,38,199
0,0,123,37,0,38,198
0,0,121,38,0,38,197
0,0,0,36,0,38,74
0,0,1,37,0,38,76
0,0,0,36,0,38,74
0,0,0,38,0,38,76
0,0,0,38,0,39,77
0,0,0,37,0,38,75
0,0,0,38,0,38,76
0,0,1,37,0,37,75
0,0,1,37,0,38,76
0,0,0,37,0,38,75
0,0,0,36,0,39,75
0,0,0,38,0,39,77
0,0,0,38,0,38,76
0,0,0,36,0,38,74
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,38,0,39,77
0,0,1,37,0,38,76
0,0,0,37,0,38,75
0,0,0,38,0,38,76
0,0,0,37,0,37,74
0,0,0,38,0,38,76
0,0,10,37,0,38,85
0,0,7,36,0,37,80
0,0,0,37,1,38,76
0,0,1,38,0,39,78
0,0,1,37,0,38,76
0,0,0,36,0,38,74
0,0,0,36,0,38,74
0,0,0,38,0,37,75
0,0,0,37,0,38,75
0,0,142,38,0,38,218
0,0,129,37,0,38,204
0,0,127,37,0,38,202
0,0,125,37,0,38,200
0,0,124,36,0,38,198
0,0,124,35,0,38,197
0,0,125,36,0,38,199
0,0,122,37,0,38,197
0,0,121,35,0,38,194
0,0,1,37,0,38,76
0,0,0,37,0,37,74
0,0,0,38,0,38,76
0,0,1,37,0,38,76
0,0,1,36,0,39,76
0,0,0,37,0,38,75
0,0,0,38,0,39,77
0,0,0,37,0,38,75
0,0,0,36,0,38,74
0,0,0,36,0,37,73
0,0,0,36,0,39,75
0,0,0,37,0,38,75
0,0,1,35,0,39,75
0,0,0,36,0,38,74
0,0,0,36,0,38,74
0,0,0,36,0,37,73
0,0,0,36,0,38,74
0,0,0,36,0,38,74
0,0,0,37,0,38,75
0,0,1,36,0,38,75
0,0,0,36,0,38,74
0,0,0,36,0,38,74
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,38,0,38,76
0,0,0,37,0,38,75
0,0,0,36,0,37,73
0,0,1,36,0,39,76
0,0,0,37,0,39,76
0,0,1,36,0,38,75
0,0,1,35,0,38,74
0,0,0,36,0,38,74
0,0,1,38,0,38,77
0,0,0,38,0,38,76
0,0,0,36,0,38,74
0,0,0,36,1,39,76
0,0,0,38,0,37,75
0,0,149,37,0,38,224
0,0,132,36,0,38,206
0,0,129,36,0,37,202
0,0,127,36,0,38,201
0,0,127,38,0,38,203
0,0,124,37,1,38,200
0,0,126,36,0,39,201
0,0,125,38,0,38,201
0,0,123,38,0,38,199
0,0,122,36,0,38,196
0,0,0,37,0,38,75
0,0,0,36,0,38,74
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,37,0,39,76
0,0,0,37,0,38,75
0,0,1,37,0,38,76
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,36,0,38,74
0,0,1,36,0,38,75
0,0,0,38,0,38,76
0,0,0,37,0,38,75
0,0,0,36,0,38,74
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,10,37,0,39,86
0,0,7,37,0,39,83
0,0,7,37,0,38,82
0,0,7,38,0,38,83
0,0,7,36,0,38,81
0,0,7,37,0,37,81
0,0,137,37,0,38,212
0,0,143,37,0,38,218
0,0,135,37,0,38,210
0,0,134,38,0,38,210
0,0,134,36,0,38,208
0,0,133,38,0,39,210
0,0,132,37,0,39,208
0,0,132,37,0,39,208
0,0,131,38,0,39,208
0,0,130,38,0,38,206
0,0,130,37,0,38,205
0,0,129,38,0,38,205
0,0,129,37,0,37,203
0,0,128,37,0,38,203
0,0,128,38,0,38,204
0,0,128,37,0,37,202
0,0,127,37,0,37,201
0,0,7,37,0,38,82
0,0,7,36,0,39,82
0,0,7,37,0,38,82
0,0,7,36,0,39,82
0,0,7,37,0,38,82
0,0,10,37,0,38,85
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,36,0,38,74
0,0,1,36,0,39,76
0,0,133,37,0,38,208
0,0,140,36,0,38,214
0,0,128,36,0,37,201
0,0,126,36,0,38,200
0,0,125,36,0,38,199
0,0,124,35,0,38,197
0,0,124,37,0,38,199
0,0,124,36,1,38,199
0,0,122,36,0,38,196
0,0,121,37,0,38,196
0,0,0,37,0,38,75
0,0,0,36,0,37,73
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,38,0,37,75
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,37,0,39,76
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,36,0,38,74
0,0,0,36,0,38,74
0,0,0,36,0,38,74
0,0,0,36,0,38,74
0,0,0,37,0,38,75
0,0,1,36,0,39,76
0,0,1,36,0,38,75
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,36,0,38,74
0,0,1,37,0,38,76
0,0,0,36,0,38,74
0,0,0,37,0,37,74
0,0,1,38,0,38,77
0,0,0,37,0,39,76
0,0,1,38,0,38,77
0,0,1,36,0,38,75
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,36,0,38,74
0,0,0,35,0,38,73
0,0,0,36,0,38,74
0,0,0,36,0,38,74
0,0,0,38,0,38,76
0,0,1,36,0,37,74
0,0,0,35,0,38,73
0,0,145,36,0,38,219
0,0,132,37,0,39,208
0,0,127,36,0,37,200
0,0,126,36,0,38,200
0,0,124,36,0,38,198
0,0,124,36,0,38,198
0,0,123,36,0,38,197
0,0,124,36,0,38,198
0,0,124,36,0,38,198
0,0,10,37,0,37,84
0,0,1,36,0,38,75
0,0,1,35,0,37,73
0,0,1,36,0,37,74
0,0,1,36,0,37,74
0,0,1,37,0,37,75
0,0,1,36,0,37,74
0,0,0,37,0,38,75
0,0,0,36,0,38,74
0,0,0,36,0,38,74
0,0,0,37,0,38,75
0,0,0,38,0,38,76
0,0,0,36,0,38,74
0,0,1,36,0,38,75
0,0,0,36,0,38,74
0,0,0,35,0,38,73
0,0,0,37,0,38,75
0,0,0,37,0,39,76
0,0,0,38,0,38,76
0,0,0,36,0,39,75
0,0,0,37,0,38,75
0,0,1,37,0,38,76
0,0,1,37,0,38,76
0,0,0,37,0,38,75
0,0,0,38,0,39,77
0,0,0,36,0,37,73
0,0,0,36,0,38,74
0,0,0,37,0,38,75
0,0,1,37,0,37,75
0,0,0,37,0,38,75
0,0,144,36,0,38,218
0,0,130,35,0,38,203
0,0,127,36,0,38,201
0,0,126,36,0,38,200
0,0,126,37,0,38,201
0,0,123,35,0,39,197
0,0,122,36,0,39,197
0,0,122,36,0,40,198
0,0,121,35,0,39,195
0,0,0,37,0,38,75
0,0,1,35,0,39,75
0,0,0,37,0,38,75
0,0,0,36,0,38,74
0,0,0,36,0,38,74
0,0,0,37,0,38,75
0,0,0,37,0,38,75
0,0,0,36,0,38,74
0,0,1,36,0,38,75
0,0,1,37,0,37,75
0,0,1,36,0,37,74
0,0,0,37,0,38,75
0,0,1,37,0,38,76
0,0,1,37,0,38,76
0,0,1,35,0,37,73
0,0,0,36,0,38,74
0,0,0,37,0,38,75
0,0,0,35,0,38,73
0,0,0,36,0,37,73
0,0,0,36,0,38,74
0,0,0,36,0,37,73
0,0,10,37,0,37,84
0,13,7,36,0,37,93
0,13,0,36,0,38,87
0,7,0,36,0,37,80
0,7,1,36,0,37,81
0,746,0,36,0,38,820
0,748,0,35,0,37,820
0,750,0,35,0,37,822
0,751,0,36,0,38,825
0,23,142,36,0,38,239
0,14,130,37,0,39,220
0,7,127,36,0,37,207
0,7,126,35,0,38,206
0,776,124,36,0,37,973
0,771,122,36,0,37,966
0,766,122,36,0,37,961
0,762,121,36,0,37,956
0,18,121,36,0,38,213
0,13,0,37,0,38,88
0,6,0,37,0,38,81
0,7,0,1093,0,37,1137
0,759,0,2139,0,38,2936
0,763,6,2240,0,38,3047
0,759,6,2305,0,38,3108
0,757,6,2327,0,38,3128
0,24,7,2345,1,38,2415
0,13,6,2361,0,38,2418
0,6,6,2363,0,37,2412
0,7,7,2371,0,38,2423
0,141,7,2392,0,38,2578
0,146,6,2390,0,38,2580
0,150,6,2390,0,38,2584
0,147,155,2402,0,37,2741
0,19,139,2400,1,38,2597
0,13,134,2406,0,37,2590
0,7,134,2403,0,37,2581
0,6,133,2412,0,38,2589
0,153,132,2420,0,38,2743
0,145,131,2424,0,38,2738
0,149,131,2416,0,37,2733
0,139,131,2431,0,37,2738
0,25,129,2428,0,37,2619
0,13,130,2420,0,37,2600
0,7,130,2431,0,37,2605
0,6,128,2433,0,38,2605
0,160,128,2428,0,37,2753
0,154,127,2437,0,37,2755
0,751,126,2435,0,37,3349
0,750,126,2435,0,37,3348
0,755,126,2432,0,38,3351
0,751,6,2440,0,37,3234
0,745,9,2450,0,37,3241
0,749,0,2455,0,37,3241
0,752,0,2457,0,38,3247
0,752,0,2457,0,38,3247
0,752,0,2450,0,37,3239
0,748,0,2463,0,38,3249
0,750,0,2460,0,38,3248
0,85,0,2471,0,37,2593
0,13,0,2472,0,37,2522
0,13,0,2468,0,38,2519
0,6,0,2468,0,38,2512
0,132,0,2472,0,37,2641
0,138,0,2469,0,38,2645
0,138,0,2471,0,37,2646
0,135,0,2473,0,38,2646
0,137,143,2475,0,37,2792
0,13,129,2481,0,37,2660
0,13,125,2485,0,38,2661
0,6,124,2487,0,37,2654
0,131,123,2487,0,37,2778
0,132,122,2481,0,38,2773
0,130,122,2492,0,37,2781
0,746,122,2485,0,37,3390
0,743,120,1,0,37,901
0,754,0,1,0,37,792
0,751,0,0,0,38,789
0,745,0,0,0,37,782
0,749,0,1,0,38,788
0,752,0,0,0,38,790
0,748,0,1,1,38,788
0,754,0,1,0,37,792
0,754,0,0,0,38,792
0,741,0,1,0,37,779
0,739,0,1,0,37,777
0,740,0,1570,0,37,2347
0,740,0,1745,0,38,2523
0,738,0,1790,0,38,2566
0,744,0,1797,0,37,2578
0,753,0,1790,0,38,2581
0,752,0,1791,0,37,2580
0,753,0,1795,0,38,2586
0,754,0,1807,0,37,2598
0,753,0,1815,0,38,2606
0,751,0,1824,0,38,2613
0,751,0,1831,1,37,2620
0,756,0,1829,0,37,2622
0,753,0,1833,0,37,2623
0,749,0,1822,0,37,2608
0,752,0,1840,0,37,2629
0,741,0,1831,0,37,2609
0,753,0,1841,0,38,2632
0,754,0,1846,0,37,2637
0,137,0,1837,0,37,2011
0,14,0,1845,0,37,1896
0,14,0,1840,0,38,1892
0,550,0,1848,0,37,2435
0,509,0,1850,0,38,2397
0,496,0,1850,0,37,2383
0,487,0,1858,0,37,2382
0,482,148,1851,0,37,2518
0,477,138,1850,0,37,2502
0,477,129,1,0,38,645
0,477,127,1,0,38,643
0,479,125,1,0,37,642
0,478,125,1,0,37,641
0,479,124,1,0,38,642
0,478,122,1,0,38,639
0,476,121,1,1,38,637
0,474,121,1,0,37,633
0,478,0,1,0,38,517
0,475,0,1,0,38,514
0,477,0,1,0,38,516
0,474,0,1,0,37,512
0,476,0,0,0,37,513
0,477,0,1,0,38,516
0,473,0,1495,0,38,2006
0,472,0,1670,0,37,2179
0,475,0,1776,0,37,2288
0,2,1,1799,0,38,1840
0,13,0,1801,0,38,1852
0,2,0,1797,0,38,1837
0,502,0,1806,0,37,2345
0,290,0,1823,0,38,2151
0,3,0,1821,0,37,1861
0,2,0,1829,0,37,1868
0,501,0,1827,0,37,2365
0,485,0,1853,0,38,2376
0,2,1,1840,0,38,1881
0,3,0,1,0,37,41
0,507,0,1,0,37,545
0,489,0,1,0,38,528
0,14,0,1,0,37,52
0,2,0,1,0,37,40
0,0,0,1,0,38,39
0,0,0,1,0,38,39
0,0,1,1,0,37,39
0,0,1,1,0,38,40
0,0,0,1,0,37,38
0,0,0,1,0,37,38
0,0,0,1,0,38,39
0,0,0,1,0,38,39
0,0,1,0,0,39,40
0,0,0,1,0,38,39
0,0,143,1,0,38,182
0,0,138,0,0,38,176
0,0,130,1,0,37,168
0,0,127,1,0,37,165
0,0,125,1,0,37,163
0,0,125,1,0,37,163
0,0,124,1,0,38,163
0,0,127,1,0,38,166
0,0,128,1482,0,38,1648
0,0,130,1673,0,38,1841
0,0,129,1782,0,38,1949
0,0,7,1811,0,37,1855
0,0,7,1783,0,38,1828
0,0,7,1798,0,38,1843
0,0,7,1807,0,38,1852
0,0,7,1807,0,37,1851
0,0,7,1821,0,37,1865
0,0,7,1824,0,38,1869
0,0,154,1832,0,37,2023
0,0,140,1825,0,37,2002
0,0,138,1,0,38,177
0,0,137,1,0,37,175
0,0,138,0,0,37,175
0,0,136,1,0,38,175
0,0,135,1,0,38,174
0,0,135,1,0,38,174
0,0,135,1,0,38,174
0,0,133,1,1,38,173
0,0,132,0,0,37,169
0,0,132,1,0,37,170
0,0,132,1,1,38,172
0,0,131,1,0,37,169
0,0,132,1,0,37,170
0,0,131,1,0,37,169
0,0,130,1,0,38,169
0,0,130,1,0,38,169
0,0,131,1,0,38,170
0,0,130,0,0,38,168
0,0,130,1,0,38,169
0,0,129,1,0,38,168
0,0,7,1,0,37,45
0,14,7,1,0,38,60
0,14,7,41,0,37,99
0,7,7,37,0,38,89
0,7,7,37,0,38,89
0,760,6,37,0,38,841
0,749,6,37,0,38,830
0,747,6,38,0,38,829
0,744,157,37,0,38,976
0,22,141,37,0,38,238
0,14,135,37,0,38,224
0,7,136,37,0,38,218
0,7,133,36,0,38,214
0,776,132,38,0,37,983
0,770,132,36,0,37,975
0,781,131,38,0,39,989
0,775,132,36,0,37,980
0,26,131,37,0,37,231
0,14,128,37,0,38,217
0,7,127,36,0,37,207
0,7,125,37,0,38,207
0,780,125,36,0,37,978
0,772,122,36,0,37,967
0,780,0,37,0,38,855
0,775,0,37,0,37,849
0,25,0,37,0,37,99
0,14,0,36,0,38,88
0,7,0,37,0,38,82
0,7,1,37,0,38,83
0,139,0,37,0,38,214
0,131,0,38,0,38,207
0,136,0,37,0,37,210
0,142,0,36,0,37,215
0,25,1,37,1,37,101
0,15,1,37,0,38,91
0,7,0,37,0,38,82
0,6,1,37,0,37,81
0,132,0,37,0,38,207
0,131,0,38,0,37,206
0,132,0,37,0,37,206
0,128,0,36,0,38,202
0,17,0,37,0,38,92
0,14,1,37,0,38,90
0,7,0,37,0,38,82
0,7,0,37,0,37,81
0,147,0,37,0,38,222
0,136,0,38,0,37,211
0,779,0,36,0,37,852
0,774,0,37,0,37,848
0,777,0,36,0,38,851
0,775,0,37,0,37,849
0,771,0,37,0,38,846
0,759,0,36,0,37,832
0,759,148,35,1,37,980
0,760,134,35,0,37,966
0,765,127,35,1,38,966
0,761,126,35,0,37,959
0,765,126,36,0,37,964
0,764,125,36,0,37,962
0,762,123,36,0,37,958
0,762,123,36,0,37,958
0,759,122,36,0,38,955
0,758,120,36,0,37,951
0,759,0,35,0,37,831
0,760,0,37,0,37,834
0,765,0,35,0,37,837
0,754,0,36,0,37,827
0,763,0,35,0,38,836
0,764,0,37,0,37,838
0,767,0,36,0,37,840
0,15,0,36,0,37,88
0,14,0,37,0,37,88
0,2,0,36,0,38,76
0,7,1,36,0,38,82
0,136,1,35,1,37,210
0,135,1,36,0,37,209
0,132,1,36,0,37,206
0,131,1,36,0,37,205
0,15,10,37,0,37,99
0,14,1,36,0,38,89
0,3,1,36,0,38,78
0,7,1,36,0,37,81
0,138,0,36,0,37,211
0,128,0,37,0,38,203
0,742,0,35,0,37,814
0,739,0,36,0,38,813
0,738,0,36,0,37,811
0,748,0,36,0,37,821
0,748,0,36,0,37,821
0,746,0,37,1,38,822
0,751,142,36,0,37,966
0,746,128,37,0,38,949
0,751,127,35,0,37,950
0,752,125,36,0,37,950
0,749,124,35,0,37,945
0,747,123,36,0,37,943
0,737,122,37,0,37,933
0,753,122,36,0,38,949
0,751,121,37,0,37,946
0,751,0,36,0,37,824
0,750,0,35,0,37,822
0,748,0,37,0,37,822
0,747,0,36,0,37,820
0,748,0,35,0,38,821
0,751,0,35,0,38,824
0,754,0,37,0,37,828
0,747,0,36,0,38,821
0,751,0,37,0,38,826
0,750,0,36,0,37,823
0,756,0,35,0,38,829
0,748,0,35,0,37,820
0,747,0,36,0,37,820
0,755,0,35,0,37,827
0,756,0,36,0,37,829
0,748,0,37,0,37,822
0,753,0,36,0,38,827
0,750,0,36,1,38,825
0,751,0,36,0,37,824
0,14,0,37,0,38,89
0,14,0,36,0,38,88
0,567,0,36,0,38,641
0,516,0,36,0,38,590
0,495,0,35,0,37,567
0,487,0,37,0,201,725
0,484,0,36,0,197,717
0,479,0,36,0,215,730
0,478,9,36,0,207,730
0,474,6,36,0,231,747
0,478,6,37,0,213,734
0,478,152,35,0,236,901
0,478,140,37,0,192,847
0,477,136,35,0,36,684
0,478,134,36,0,37,685
0,471,134,35,0,37,677
0,471,132,36,0,36,675
0,471,133,37,0,37,678
0,478,131,36,0,37,682
0,478,131,36,0,37,682
0,478,130,37,0,37,682
0,473,129,36,0,221,859
0,474,128,35,0,195,832
0,472,128,37,0,257,894
0,473,127,36,0,180,816
0,476,128,36,0,207,847
0,14,128,36,0,205,383
0,14,127,36,0,187,364
0,508,128,35,0,202,873
0,488,6,35,0,207,736
0,2,7,35,0,315,359
0,2,7,36,0,194,239
0,511,6,36,0,203,756
0,488,6,37,0,201,732
0,2,7,36,0,217,262
0,2,6,37,0,214,259
0,506,6,36,0,201,749
0,488,6,35,0,175,704
0,14,149,36,0,222,421
0,14,143,35,0,236,428
0,0,135,37,0,204,376
0,0,134,36,0,180,350
0,0,132,35,0,185,352
0,0,129,37,0,200,366
0,0,128,36,0,244,408
0,0,127,37,0,37,201
0,0,126,37,0,36,199
0,0,129,37,0,36,202
0,0,128,38,0,37,203
0,675,125,36,0,37,873
0,14,124,37,0,148,323
0,3,123,36,0,248,410
0,7,0,37,0,251,295
0,147,0,37,0,240,424
0,132,0,36,0,244,412
0,754,0,35,0,223,1012
0,749,0,36,0,228,1013
0,748,0,35,1,249,1033
0,728,0,37,0,256,1021
0,745,0,37,0,260,1042
0,754,0,35,0,229,1018
0,744,0,37,0,237,1018
0,751,0,36,0,213,1000
0,738,0,35,0,240,1013
0,751,0,37,0,219,1007
0,737,0,36,0,239,1012
0,746,0,35,0,219,1000
0,745,0,36,0,230,1011
0,751,0,35,0,242,1028
0,735,0,35,0,215,985
0,743,0,36,0,249,1028
0,723,0,36,1,246,1006
0,135,0,37,0,241,413
