param: TS:  Ptotal   Qtotal:=
		313		77		36
		314		77		37
		315		75		36
		316		75		36
		317		75		37
		318		76		38
		319		75		37
		320		76		38
		321		76		37
		322		76		35
		323		74		37
		324		76		37
		325		75		37
		326		75		38
		327		75		38
		328		75		36
		329		74		38
		330		77		37
		331		77		35
		332		77		37
		333		222		44
		334		210		42
		335		203		38
		336		201		38
		337		201		37
		338		199		38
		339		199		35
		340		198		38
		341		197		35
		342		74		37
		343		76		37
		344		74		37
		345		76		34
		346		77		37
		347		75		37
		348		76		38
		349		75		38
		350		76		37
		351		75		37
		352		75		38
		353		77		37
		354		76		36
		355		74		38
		356		75		37
		357		75		38
		358		75		38
		359		77		38
		360		76		37
		361		75		38
		362		76		38
		363		74		39
		364		76		38
		365		85		42
		366		80		33
		367		76		39
		368		78		36
		369		76		37
		370		74		35
		371		74		35
		372		75		35
		373		75		34
		374		218		42
		375		204		40
		376		202		39
		377		200		37
		378		198		39
		379		197		36
		380		199		35
		381		197		35
		382		194		37
		383		76		33
		384		74		34
		385		76		36
		386		76		35
		387		76		34
		388		75		37
		389		77		36
		390		75		36
		391		74		36
		392		73		37
		393		75		34
		394		75		35
		395		75		37
		396		74		37
		397		74		36
		398		73		37
		399		74		36
		400		74		37
		401		75		34
		402		75		37
		403		74		37
		404		74		36
		405		75		36
		406		75		36
		407		76		34
		408		75		37
		409		73		36
		410		76		36
		411		76		36
		412		75		37
		413		74		36
		414		74		36
		415		77		34
		416		76		37
		417		74		38
		418		76		37
		419		75		36
		420		224		44
		421		206		40
		422		202		38
		423		201		38
		424		203		40
		425		200		37
		426		201		39
		427		201		37
		428		199		38
		429		196		37
		430		75		36
		431		74		38
		432		75		37
		433		75		38
		434		75		36
		435		75		36
		436		76		36
		437		75		37
		438		76		34
		439		75		36
		440		75		34
		441		75		36
		442		74		32
		443		75		36
		444		76		34
		445		75		37
		446		74		37
		447		75		36
		448		75		35
		449		75		36
		450		86		39
		451		83		36
		452		82		35
		453		83		35
		454		81		32
		455		81		37
		456		212		37
		457		218		43
		458		210		37
		459		210		37
		460		208		39
		461		210		38
		462		208		39
		463		208		40
		464		208		39
		465		206		38
		466		205		37
		467		205		38
		468		203		37
		469		203		37
		470		204		34
		471		202		38
		472		201		36
		473		82		34
		474		82		34
		475		82		35
		476		82		35
		477		82		32
		478		85		38
		479		75		36
		480		75		36
		481		74		36
		482		76		35
		483		208		40
		484		214		38
		485		201		38
		486		200		37
		487		199		37
		488		197		38
		489		199		37
		490		199		37
		491		196		36
		492		196		36
		493		75		36
		494		73		37
		495		75		37
		496		75		37
		497		75		36
		498		75		35
		499		75		37
		500		75		36
		501		76		37
		502		75		33
		503		75		36
		504		74		35
		505		74		36
		506		74		38
		507		74		36
		508		75		33
		509		76		37
		510		75		37
		511		75		35
		512		75		36
		513		74		33
		514		76		35
		515		74		35
		516		74		34
		517		77		37
		518		76		36
		519		77		36
		520		75		38
		521		75		36
		522		75		35
		523		74		37
		524		73		36
		525		74		35
		526		74		35
		527		76		37
		528		74		34
		529		73		37
		530		219		43
		531		208		38
		532		200		38
		533		200		38
		534		198		40
		535		198		33
		536		197		38
		537		198		37
		538		198		36
		539		84		39
		540		75		36
		541		73		32
		542		74		36
		543		74		35
		544		75		33
		545		74		37
		546		75		36
		547		74		33
		548		74		36
		549		75		33
		550		76		37
		551		74		37
		552		75		36
		553		74		37
		554		73		37
		555		75		36
		556		76		37
		557		76		37
		558		75		36
		559		75		36
		560		76		34
		561		76		35
		562		75		35
		563		77		34
		564		73		36
		565		74		33
		566		75		36
		567		75		34
		568		75		34
		569		218		42
		570		203		38
		571		201		35
		572		200		38
		573		201		36
		574		197		35
		575		197		37
		576		198		35
		577		195		36
		578		75		35
		579		75		36
		580		75		33
		581		74		35
		582		74		35
		583		75		35
		584		75		37
		585		74		36
		586		75		36
		587		75		35
		588		74		34
		589		75		36
		590		76		35
		591		76		37
		592		73		36
		593		74		36
		594		75		33
		595		73		33
		596		73		35
		597		74		34
		598		73		37
		599		84		34
		600		93		87
		601		87		86
		602		80		41
		603		81		42
		604		820		71
		605		820		74
		606		822		72
		607		825		73
		608		239		94
		609		220		91
		610		207		44
		611		206		45
		612		973		76
		613		966		75
		614		961		74
		615		956		75
		616		213		88
		617		88		88
		618		81		42
		619		1137		242
		620		2936		420
		621		3047		435
		622		3108		446
		623		3128		461
		624		2415		477
		625		2418		482
		626		2412		437
		627		2423		441
		628		2578		470
		629		2580		469
		630		2584		471
		631		2741		482
		632		2597		492
		633		2590		493
		634		2581		450
		635		2589		447
		636		2743		483
		637		2738		478
		638		2733		478
		639		2738		484
		640		2619		499
		641		2600		493
		642		2605		456
		643		2605		456
		644		2753		479
		645		2755		476
		646		3349		477
		647		3348		474
		648		3351		480
		649		3234		471
		650		3241		471
		651		3241		476
		652		3247		477
		653		3247		475
		654		3239		480
		655		3249		476
		656		3248		481
		657		2593		474
		658		2522		509
		659		2519		504
		660		2512		459
		661		2641		482
		662		2645		485
		663		2646		486
		664		2646		483
		665		2792		491
		666		2660		510
		667		2661		510
		668		2654		465
		669		2778		483
		670		2773		488
		671		2781		489
		672		3390		488
		673		901		56
		674		792		58
		675		789		55
		676		782		57
		677		788		58
		678		790		57
		679		788		56
		680		792		60
		681		792		60
		682		779		58
		683		777		57
		684		2347		327
		685		2523		364
		686		2566		368
		687		2578		368
		688		2581		369
		689		2580		365
		690		2586		368
		691		2598		372
		692		2606		374
		693		2613		373
		694		2620		375
		695		2622		377
		696		2623		376
		697		2608		375
		698		2629		376
		699		2609		372
		700		2632		380
		701		2637		381
		702		2011		381
		703		1896		394
		704		1892		395
		705		2435		348
		706		2397		348
		707		2383		355
		708		2382		356
		709		2518		360
		710		2502		353
		711		645		34
		712		643		32
		713		642		31
		714		641		31
		715		642		30
		716		639		32
		717		637		31
		718		633		31
		719		517		31
		720		514		29
		721		516		28
		722		512		28
		723		513		29
		724		516		28
		725		2006		290
		726		2179		313
		727		2288		335
		728		1840		339
		729		1852		387
		730		1837		334
		731		2345		346
		732		2151		345
		733		1861		340
		734		1868		345
		735		2365		339
		736		2376		350
		737		1881		348
		738		41		28
		739		545		31
		740		528		29
		741		52		80
		742		40		27
		743		39		27
		744		39		25
		745		39		25
		746		40		27
		747		38		27
		748		38		27
		749		39		25
		750		39		27
		751		40		27
		752		39		27
		753		182		33
		754		176		30
		755		168		29
		756		165		29
		757		163		29
		758		163		26
		759		163		26
		760		166		31
		761		1648		290
		762		1841		318
		763		1949		330
		764		1855		332
		765		1828		331
		766		1843		335
		767		1852		342
		768		1851		340
		769		1865		345
		770		1869		344
		771		2023		356
		772		2002		347
		773		177		30
		774		175		31
		775		175		29
		776		175		31
		777		174		29
		778		174		31
		779		174		29
		780		173		31
		781		169		31
		782		170		30
		783		172		30
		784		169		28
		785		170		28
		786		169		29
		787		169		29
		788		169		29
		789		170		29
		790		168		29
		791		169		29
		792		168		29
		793		45		24
		794		60		78
		795		99		88
		796		89		41
		797		89		40
		798		841		72
		799		830		71
		800		829		69
		801		976		82
		802		238		92
		803		224		92
		804		218		43
		805		214		45
		806		983		75
		807		975		72
		808		989		75
		809		980		75
		810		231		92
		811		217		91
		812		207		42
		813		207		43
		814		978		72
		815		967		72
		816		855		72
		817		849		72
		818		99		88
		819		88		91
		820		82		43
		821		83		43
		822		214		73
		823		207		76
		824		210		72
		825		215		71
		826		101		86
		827		91		90
		828		82		43
		829		81		41
		830		207		74
		831		206		73
		832		206		72
		833		202		73
		834		92		87
		835		90		90
		836		82		44
		837		81		41
		838		222		72
		839		211		73
		840		852		70
		841		848		67
		842		851		70
		843		849		69
		844		846		68
		845		832		64
		846		980		73
		847		966		72
		848		966		70
		849		959		69
		850		964		68
		851		962		66
		852		958		68
		853		958		65
		854		955		68
		855		951		65
		856		831		66
		857		834		66
		858		837		63
		859		827		66
		860		836		68
		861		838		65
		862		840		67
		863		88		84
		864		88		88
		865		76		37
		866		82		41
		867		210		67
		868		209		66
		869		206		69
		870		205		67
		871		99		86
		872		89		86
		873		78		37
		874		81		39
		875		211		74
		876		203		73
		877		814		67
		878		813		67
		879		811		67
		880		821		65
		881		821		65
		882		822		63
		883		966		73
		884		949		71
		885		950		69
		886		950		66
		887		945		69
		888		943		66
		889		933		68
		890		949		68
		891		946		68
		892		824		66
		893		822		66
		894		822		66
		895		820		65
		896		821		66
		897		824		67
		898		828		69
		899		821		68
		900		826		70
		901		823		69
		902		829		70
		903		820		67
		904		820		69
		905		827		70
		906		829		68
		907		822		69
		908		827		70
		909		825		66
		910		824		66
		911		89		88
		912		88		89
		913		641		40
		914		590		37
		915		567		40
		916		725		53
		917		717		56
		918		730		57
		919		730		58
		920		747		56
		921		734		56
		922		901		63
		923		847		64
		924		684		42
		925		685		44
		926		677		42
		927		675		44
		928		678		41
		929		682		41
		930		682		45
		931		682		42
		932		859		56
		933		832		58
		934		894		59
		935		816		58
		936		847		60
		937		383		111
		938		364		108
		939		873		61
		940		736		58
		941		359		54
		942		239		55
		943		756		59
		944		732		54
		945		262		54
		946		259		55
		947		749		58
		948		704		57
		949		421		111
		950		428		112
		951		376		56
		952		350		59
		953		352		59
		954		366		58
		955		408		57
		956		201		35
		957		199		37
		958		202		39
		959		203		35
		960		873		86
		961		323		108
		962		410		57
		963		295		60
		964		424		93
		965		412		92
		966		1012		94
		967		1013		91
		968		1033		92
		969		1021		93
		970		1042		93
		971		1018		93
		972		1018		92
		973		1000		93
		974		1013		92
		975		1007		89
		976		1012		89
		977		1000		92
		978		1011		89
		979		1028		91
		980		985		91
		981		1028		89
		982		1006		88
		983		413		87
		984		290		109
		985		296		110
		986		815		62
		987		771		63
		988		771		62
		989		751		62
		990		748		65
		991		737		63
		992		738		63
		993		894		70
		994		888		66
		995		871		64
		996		863		66
		997		879		64
		998		873		61
		999		880		63
		1000		851		65
		1001		842		65
		1002		871		65
		1003		740		64
		1004		737		64
		1005		737		64
		1006		743		62
		1007		734		64
		1008		761		63
		1009		761		61
		1010		312		112
		1011		289		112
		1012		802		59
		1013		778		61
		1014		289		61
		1015		287		58
		1016		775		59
		1017		755		62
		1018		267		59
		1019		271		59
		1020		774		63
		1021		761		62
		1022		288		114
		1023		306		95
		1024		283		57
		1025		265		60
		1026		275		62
		1027		270		56
		1028		259		57
		1029		412		67
		1030		400		68
		1031		398		60
		1032		394		65
		1033		394		62
		1034		389		65
		1035		390		63
		1036		394		62
		1037		464		59
		1038		447		55
		1039		401		64
		1040		396		61
		1041		418		60
		1042		422		61
		1043		446		63
		1044		416		64
		1045		411		64
		1046		406		65
		1047		3951		211
		1048		3861		207
		1049		3852		205
		1050		3732		197
		1051		3742		197
		1052		3668		197
		1053		3529		171
		1054		3548		169
		1055		2654		164
		1056		2647		163
		1057		219		151
		1058		364		165
		1059		351		159
		1060		3577		173
		1061		3533		172
		1062		3514		170
		1063		3522		169
		1064		3512		167
		1065		3520		170
		1066		3517		170
		1067		343		156
		1068		3528		169
		1069		337		156
		1070		336		153
		1071		3003		162
		1072		410		144
		1073		3032		164
		1074		331		152
		1075		3380		164
		1076		210		155
		1077		2910		163
		1078		2904		164
		1079		2874		163
		1080		209		151
		1081		2859		158
		1082		208		145
		1083		209		148
		1084		209		150
		1085		2885		159
		1086		208		149
		1087		209		152
		1088		129		71
		1089		163		85
		1090		116		73
		1091		115		73
		1092		117		73
		1093		115		72
		1094		115		71
		1095		115		73
		1096		116		73
		1097		115		71
		1098		116		72
		1099		116		69
		1100		116		72
		1101		116		70
		1102		116		72
		1103		259		80
		1104		253		80
		1105		245		72
		1106		243		77
		1107		245		72
		1108		242		76
		1109		242		74
		1110		197		34
		1111		198		34
		1112		196		37
		1113		74		32
		1114		74		33
		1115		73		34
		1116		73		32
		1117		73		32
		1118		73		33
		1119		73		35
		1120		74		34
		1121		75		35
		1122		76		31
		1123		73		32
		1124		74		34
		1125		72		36
		1126		75		34
		1127		73		36
		1128		83		39
		1129		74		37
		1130		72		34
		1131		85		40
		1132		81		34
		1133		80		34
		1134		79		31
		1135		81		32
		1136		221		41
		1137		211		39
		1138		210		40
		1139		213		36
		1140		209		39
		1141		207		40
		1142		207		39
		1143		205		40
		1144		206		41
		1145		205		37
		1146		284		32
		1147		205		39
		1148		205		39
		1149		205		39
		1150		206		36
		1151		205		37
		1152		204		39
		1153		203		38
		1154		205		35
		1155		202		40
		1156		202		39
		1157		201		38
		1158		201		39
		1159		80		32
		1160		80		35
		1161		81		35
		1162		81		34
		1163		81		34
		1164		81		34
		1165		81		32
		1166		73		32
		1167		73		35
		1168		220		43
		1169		208		40
		1170		205		39
		1171		202		39
		1172		199		38
		1173		202		35
		1174		200		37
		1175		197		37
		1176		196		36
		1177		197		33
		1178		194		36
		1179		73		35
		1180		74		36
		1181		74		31
		1182		74		36
		1183		74		35
		1184		74		36
		1185		74		33
		1186		74		36
		1187		74		36
		1188		75		35
		1189		75		35
		1190		73		35
		1191		75		35
		1192		74		37
		1193		74		36
		1194		74		35
		1195		73		35
		1196		75		36
		1197		76		36
		1198		75		36
		1199		84		36
		1200		76		37
		1201		75		36
		1202		76		34
		1203		74		36
		1204		75		33
		1205		74		37
		1206		75		33
		1207		74		36
		1208		74		37
		1209		74		34
		1210		218		40
		1211		204		41
		1212		202		41
		1213		202		37
		1214		200		39
		1215		199		39
		1216		200		34
		1217		198		38
		1218		197		37
		1219		74		33
		1220		75		35
		1221		73		35
		1222		74		37
		1223		74		34
		1224		73		34
		1225		75		37
		1226		83		39
		1227		74		33
		1228		75		33
		1229		73		36
		1230		74		36
		1231		74		37
		1232		75		32
		1233		73		36
		1234		73		37
		1235		74		38
		1236		72		35
		1237		74		35
		1238		74		34
		1239		74		32
		1240		75		36
		1241		74		36
		1242		74		34
		1243		75		32
		1244		75		37
		1245		217		46
		1246		206		37
		1247		202		38
		1248		202		37
		1249		199		34
		1250		196		38
		1251		198		37
		1252		197		35
		1253		198		38
		1254		74		33
		1255		73		36
		1256		75		34
		1257		75		35
		1258		75		34
		1259		74		35
		1260		76		35
		1261		76		35
		1262		75		37
		1263		77		37
		1264		76		35
		1265		74		37
		1266		73		36
		1267		74		35
		1268		75		35
		1269		74		36
		1270		73		34
		1271		74		35
		1272		74		32
		1273		74		36
		1274		74		36
		1275		74		33
		1276		73		37
		1277		72		36
		1278		75		38
		1279		74		37
		1280		75		36
		1281		75		36
		1282		75		32
		1283		73		36
		1284		74		37
		1285		74		36
		1286		84		38
		1287		220		44
		1288		208		40
		1289		208		41
		1290		209		38
		1291		205		40
		1292		207		39
		1293		207		41
		1294		206		39
		1295		206		41
		1296		213		42
		1297		211		38
		1298		4905		458
		1299		4828		461
		1300		4843		459
		1301		4969		473
		1302		5011		470
		1303		5025		468
		1304		4995		464
		1305		4982		465
		1306		4914		471
		1307		4887		466
		1308		4915		464
		1309		4853		461
		1310		4864		465
		1311		4919		468
		1312		4991		471
		1313		5013		465
		1314		4896		468
		1315		5033		469
		1316		4990		463
		1317		5015		469
		1318		5067		474
		1319		5091		477
		1320		5020		464
		1321		4981		467
		1322		5027		466
		1323		4980		466
		1324		4977		467
		1325		4968		468
		1326		5031		466
		1327		5014		465
		1328		4878		466
		1329		4945		469
		1330		532		469
		1331		598		467
		1332		552		465
		1333		4898		466
		1334		4921		457
		1335		538		454
		1336		514		460
		1337		546		466
		1338		524		458
		1339		607		456
		1340		486		449
		1341		532		452
		1342		578		449
		1343		509		453
		1344		514		446
		1345		296		53
		1346		268		51
		1347		282		53
		1348		270		54
		1349		277		53
		1350		332		54
		1351		280		54
		1352		343		52
		1353		260		56
		1354		292		54
		1355		279		52
		1356		368		54
		1357		390		51
		1358		473		60
		1359		554		58
		1360		548		56
		1361		407		57
		1362		419		53
		1363		398		55
		1364		417		54
		1365		376		54
		1366		417		55
		1367		430		53
		1368		313		55
		1369		284		54
		1370		397		49
		1371		302		55
		1372		424		52
		1373		1850		300
		1374		2035		334
		1375		1990		344
		1376		2069		352
		1377		2042		351
		1378		1990		346
		1379		1993		352
		1380		2035		363
		1381		2158		363
		1382		2037		364
		1383		2024		358
		1384		2060		358
		1385		233		45
		1386		388		44
		1387		229		45
		1388		230		47
		1389		223		46
		1390		214		49
		1391		240		48
		1392		260		46
		1393		222		45
		1394		251		47
		1395		446		53
		1396		366		51
		1397		348		50
		1398		434		49
		1399		414		50
		1400		481		42
		1401		365		48
		1402		359		46
		1403		389		57
		1404		290		55
		1405		377		52
		1406		291		55
		1407		277		59
		1408		258		52
		1409		404		47
		1410		285		53
		1411		273		55
		1412		74		37
		1413		74		37
		1414		76		36
		1415		74		34
		1416		73		36
		1417		75		34
		1418		75		38
		1419		74		37
		1420		76		34
		1421		76		36
		1422		74		34
		1423		74		36
		1424		75		37
		1425		77		38
		1426		74		36
		1427		75		37
		1428		74		36
		1429		74		38
		1430		75		37
		1431		75		36
		1432		75		36
		1433		75		38
		1434		76		38
		1435		73		36
		1436		76		38
		1437		218		41
		1438		206		39
		1439		203		39
		1440		206		41	
;


param:  ESTADO: disp  ant   Pdisp 	   Qdisp    mindisc :=
#                             [W] 	     [W]    [amostras] 
        1        1    0      4606 	     413      50 # CDE
	2	 1    1       252	     413       5 # CDE
        3        2    0       751 	      34       5 # DishWasher 1
        4        2    0       478  	       0      15 # DishWasher 2
        5        2    0       136             34      15 # DishWasher 3
        6        3    0       129 	       6       7 # Fridge
	7	 4    0	       37	      17      30 # Heatpump 1
	8	 4    0	     1807	     324      10 # Heatpump 2
	9	 4    7      2435	     429      30 # Heatpump 3
	10	 5    0	     3442	     141       5 # WOE
	11	 5    0	     3305	     133       5 # WOE		
	12	 5    0	     2796	     130       1 # WOE
#	13       5    0	       44	      38      10 # WOE
	13	 6    0	       38	      13      30 # TV entert2
	14	 6    14      239	      31      30 # TV entert3
		;

let numdisp := 6;
let disc_i :=1;
let window :=50;
let TH := 30;
