0,0,0,0,128,7,38,18,0,0,38,13,204,38
0,0,0,0,127,7,37,19,0,0,38,13,202,39
0,0,0,0,7,5,37,17,0,0,37,14,81,36
0,0,0,0,7,6,38,17,0,0,38,14,83,37
0,0,0,0,0,6,38,17,0,0,38,14,76,37
0,0,0,0,1,6,38,19,1,0,38,14,78,39
0,0,0,0,1,6,38,19,0,0,38,14,77,39
0,0,0,0,0,6,37,17,0,0,38,14,75,37
0,0,0,0,0,6,38,17,0,0,39,13,77,36
0,0,0,0,1,6,38,20,0,0,38,14,77,40
0,0,0,0,0,7,38,17,0,0,39,14,77,38
0,0,0,0,0,6,38,17,0,0,38,14,76,37
0,0,0,0,0,6,39,18,0,0,39,14,78,38
0,0,0,0,0,6,38,19,0,0,38,14,76,39
0,0,0,0,0,6,38,19,0,0,38,14,76,39
0,0,0,0,0,6,38,19,0,0,38,14,76,39
0,0,0,0,0,6,38,20,0,0,38,14,76,40
0,0,0,0,147,12,38,19,0,0,38,14,223,45
0,0,0,0,132,8,37,18,0,0,39,14,208,40
0,0,0,0,127,7,38,17,0,0,38,14,203,38
0,0,0,0,126,7,38,18,0,0,38,14,202,39
0,0,0,0,126,7,38,18,0,0,38,13,202,38
0,0,0,0,124,6,38,17,0,0,38,13,200,36
0,0,0,0,123,6,38,17,0,0,38,13,199,36
0,0,0,0,123,6,37,17,0,0,37,14,197,37
0,0,0,0,122,6,38,18,0,0,38,14,198,38
0,0,0,0,0,6,38,17,0,0,38,14,76,37
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,0,6,38,17,0,0,38,14,76,37
0,0,0,0,0,6,38,19,0,0,37,13,75,38
0,0,0,0,0,6,37,19,0,0,37,14,74,39
0,0,0,0,0,6,38,15,0,0,38,13,76,34
0,0,0,0,1,6,37,18,0,0,39,13,77,37
0,0,0,0,0,6,39,17,0,0,38,14,77,37
0,0,0,0,1,6,37,18,0,0,39,14,77,38
0,0,0,0,1,6,38,15,0,0,38,14,77,35
0,0,0,0,0,6,38,17,0,0,38,14,76,37
0,0,0,0,1,6,38,19,0,0,38,14,77,39
0,0,0,0,0,6,37,17,0,0,38,14,75,37
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,1,6,38,18,0,0,37,14,76,38
0,0,0,0,1,6,37,17,0,0,38,14,76,37
0,0,0,0,0,6,38,18,0,0,39,14,77,38
0,0,0,0,0,6,38,18,0,0,38,14,76,38
0,0,0,0,0,6,38,17,0,0,38,14,76,37
0,0,0,0,0,6,38,17,0,0,38,14,76,37
0,0,0,0,0,6,37,18,0,0,38,15,75,39
0,0,0,0,0,6,38,18,0,0,38,14,76,38
0,0,0,0,0,6,38,18,0,0,39,14,77,38
0,0,0,0,1,6,38,20,0,0,38,14,77,40
0,0,0,0,0,6,39,15,0,0,38,14,77,35
0,0,0,0,0,6,38,17,0,0,38,14,76,37
0,0,0,0,0,6,38,19,0,0,38,14,76,39
0,0,0,0,0,6,37,17,0,0,38,14,75,37
0,0,0,0,1,6,38,17,0,0,40,14,79,37
0,0,0,0,0,7,37,18,0,0,38,14,75,39
0,0,0,0,0,6,38,18,0,0,38,14,76,38
0,0,0,0,1,6,39,19,0,0,38,14,78,39
0,0,0,0,1,7,38,18,0,0,38,14,77,39
0,0,0,0,0,6,38,18,0,0,39,14,77,38
0,0,0,0,1,7,39,17,0,0,38,14,78,38
0,0,0,0,140,10,39,19,0,0,38,14,217,43
0,0,0,0,141,10,38,18,0,0,38,14,217,42
0,0,0,0,130,8,38,17,0,0,38,14,206,39
0,0,0,0,129,7,37,19,0,0,38,14,204,40
0,0,0,0,128,7,37,18,0,0,38,14,203,39
0,0,0,0,126,6,37,18,0,0,38,14,201,38
0,0,0,0,125,6,38,17,0,0,38,14,201,37
0,0,0,0,124,6,38,18,0,0,38,15,200,39
0,0,0,0,123,5,38,18,0,0,38,14,199,37
0,0,0,0,123,6,38,18,0,0,38,14,199,38
0,0,0,0,0,7,38,15,0,0,38,14,76,36
0,0,0,0,0,6,37,17,0,0,38,14,75,37
0,0,0,0,0,6,37,17,0,0,38,14,75,37
0,0,0,0,1,6,39,19,0,0,38,14,78,39
0,0,0,0,1,6,38,18,0,0,38,14,77,38
0,0,0,0,1,6,38,18,0,0,39,14,78,38
0,0,0,0,1,6,38,18,0,0,39,14,78,38
0,0,0,0,0,6,38,18,0,0,39,14,77,38
0,0,0,0,0,7,39,18,0,0,38,14,77,39
0,0,0,0,0,6,37,17,0,0,38,14,75,37
0,0,0,0,0,6,38,18,0,0,38,14,76,38
0,0,0,0,0,6,38,18,0,0,38,14,76,38
0,0,0,0,0,6,38,18,1,0,39,14,78,38
0,0,0,0,0,6,38,18,0,0,38,14,76,38
0,0,0,0,0,7,38,18,0,0,38,14,76,39
0,0,0,0,0,6,38,17,0,0,38,14,76,37
0,0,0,0,0,6,39,19,0,0,38,14,77,39
0,0,0,0,0,6,38,17,0,0,38,14,76,37
0,0,0,0,0,6,38,18,0,0,38,13,76,37
0,0,0,0,0,6,38,19,0,0,40,14,78,39
0,0,0,0,0,6,38,18,0,0,38,14,76,38
0,0,0,0,1,7,39,19,0,0,39,14,79,40
0,0,0,0,0,6,37,19,0,0,38,14,75,39
0,0,0,0,0,6,38,17,0,0,38,14,76,37
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,1,6,39,18,0,0,39,14,79,38
0,0,0,0,1,6,37,17,1,0,38,14,77,37
0,0,0,0,0,6,37,18,0,0,39,14,76,38
0,0,0,0,0,6,41,17,0,0,38,14,79,37
0,0,0,0,1,6,37,19,0,0,38,14,76,39
0,0,0,0,1,6,38,15,1,0,38,14,78,35
0,0,0,0,0,6,37,17,0,0,38,14,75,37
0,0,0,0,0,6,38,14,0,0,39,14,77,34
0,0,0,0,1,6,38,18,0,0,38,14,77,38
0,0,0,0,0,6,37,17,0,0,38,14,75,37
0,0,0,0,1,6,37,18,0,0,38,14,76,38
0,0,0,0,147,13,38,18,0,0,38,14,223,45
0,0,0,0,134,9,37,19,0,0,39,14,210,42
0,0,0,0,128,8,38,18,0,0,38,14,204,40
0,0,0,0,128,8,38,17,0,0,38,14,204,39
0,0,0,0,127,7,36,19,0,0,38,13,201,39
0,0,0,0,126,7,38,17,0,0,38,14,202,38
0,0,0,0,124,6,37,19,0,0,38,14,199,39
0,0,0,0,123,6,38,18,0,0,38,14,199,38
0,0,0,0,122,6,39,17,0,0,38,14,199,37
0,0,0,0,0,6,37,18,0,0,38,13,75,37
0,0,0,0,1,6,38,19,0,0,38,14,77,39
0,0,0,0,1,6,37,17,0,0,39,14,77,37
0,0,0,0,1,6,37,19,1,0,39,14,78,39
0,0,0,0,0,6,38,17,0,0,37,14,75,37
0,0,0,0,0,6,37,18,0,0,38,13,75,37
0,0,0,0,0,6,38,14,0,0,38,14,76,34
0,0,0,0,0,6,38,17,0,0,39,14,77,37
0,0,0,0,10,8,38,19,0,0,38,14,86,41
0,0,0,0,1,6,37,19,0,0,38,13,76,38
0,0,0,0,0,6,37,17,0,0,38,14,75,37
0,0,0,0,0,6,37,19,0,0,38,14,75,39
0,0,0,0,0,6,37,15,0,0,39,14,76,35
0,0,0,0,1,6,37,18,0,0,38,14,76,38
0,0,0,0,0,6,37,17,0,0,38,14,75,37
0,0,0,0,0,6,37,17,0,0,38,14,75,37
0,0,0,0,0,6,37,17,0,0,38,14,75,37
0,0,0,0,0,6,38,18,0,0,39,14,77,38
0,0,0,0,1,6,37,15,0,0,38,14,76,35
0,0,0,0,0,6,38,18,0,0,38,14,76,38
0,0,0,0,1,6,37,18,0,0,38,14,76,38
0,0,0,0,0,6,37,18,1,0,38,14,76,38
0,0,0,0,0,6,38,18,0,0,38,14,76,38
0,0,0,0,0,6,38,17,0,0,38,13,76,36
0,0,0,0,0,6,38,17,0,0,37,14,75,37
0,0,0,0,1,6,37,18,0,0,38,13,76,37
0,0,0,0,0,6,36,19,0,1,38,13,74,39
0,0,0,0,0,6,38,18,0,0,38,14,76,38
0,0,0,0,1,6,37,17,0,0,38,14,76,37
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,144,12,38,18,0,0,38,14,220,44
0,0,0,0,130,8,37,18,0,0,38,14,205,40
0,0,0,0,128,7,37,18,0,0,38,14,203,39
0,0,0,0,128,7,37,17,0,0,38,14,203,38
0,0,0,0,127,7,38,18,0,0,38,14,203,39
0,0,0,0,125,7,38,17,0,0,38,14,201,38
0,0,0,0,124,6,36,17,0,0,37,14,197,37
0,0,0,0,123,6,37,17,0,0,37,14,197,37
0,0,0,0,122,6,38,18,0,0,38,14,198,38
0,0,0,0,0,6,38,18,0,0,38,14,76,38
0,0,0,0,1,6,38,15,0,0,38,14,77,35
0,0,0,0,0,6,38,15,0,0,37,14,75,35
0,0,0,0,0,6,37,15,0,0,38,14,75,35
0,0,0,0,0,6,38,17,0,0,38,14,76,37
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,1,6,37,18,0,0,39,14,77,38
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,1,7,38,17,0,0,39,14,78,38
0,0,0,0,0,6,38,17,0,0,38,14,76,37
0,0,0,0,1,6,38,17,0,0,38,15,77,38
0,0,0,0,1,6,38,18,0,0,38,14,77,38
0,0,0,0,0,6,37,18,0,0,37,14,74,38
0,0,0,0,0,6,38,18,0,0,38,14,76,38
0,0,0,0,1,6,38,17,0,0,38,14,77,37
0,0,0,0,1,6,37,18,0,0,38,14,76,38
0,0,0,0,0,6,37,17,0,0,38,14,75,37
0,0,0,0,0,6,37,18,0,0,39,14,76,38
0,0,0,0,0,6,38,17,0,0,38,13,76,36
0,0,0,0,1,6,38,18,0,0,38,14,77,38
0,0,0,0,0,6,39,17,0,0,38,13,77,36
0,0,0,0,0,6,38,17,0,0,37,13,75,36
0,0,0,0,8,5,37,17,0,0,38,14,83,36
0,0,0,0,7,6,37,18,0,0,38,14,82,38
0,0,0,0,8,6,38,18,0,0,38,14,84,38
0,0,0,0,8,5,38,17,0,0,38,14,84,36
0,0,0,0,7,6,38,18,0,1,38,14,83,39
0,0,0,0,155,14,37,18,0,0,39,14,231,46
0,0,0,0,138,10,36,18,0,0,38,14,212,42
0,0,0,0,136,9,38,17,0,0,38,14,212,40
0,0,0,0,135,9,38,17,0,0,38,14,211,40
0,0,0,0,134,9,38,18,0,0,39,14,211,41
0,0,0,0,133,9,38,17,0,0,38,14,209,40
0,0,0,0,132,9,37,18,0,0,38,14,207,41
0,0,0,0,132,8,36,18,0,0,38,14,206,40
0,0,0,0,131,8,37,18,0,0,38,14,206,40
0,0,0,0,131,8,38,17,0,0,38,14,207,39
0,0,0,0,130,8,37,17,0,0,38,14,205,39
0,0,0,0,130,8,38,17,0,0,38,15,206,40
0,0,0,0,130,7,38,18,0,0,38,14,206,39
0,0,0,0,130,7,36,18,0,0,38,15,204,40
0,0,0,0,129,7,37,17,0,0,38,14,204,38
0,0,0,0,129,7,38,18,0,0,38,14,205,39
0,0,0,0,128,7,37,18,0,0,38,15,203,40
0,0,0,0,128,7,37,17,0,0,38,14,203,38
0,0,0,0,7,5,37,17,0,0,38,14,82,36
0,0,0,0,7,5,37,19,0,0,38,14,82,38
0,0,0,0,7,6,38,18,0,0,39,14,84,38
0,0,0,0,7,5,37,18,0,0,38,14,82,37
0,0,0,0,7,5,38,17,0,0,37,14,82,36
0,0,0,0,10,8,38,17,0,0,38,14,86,39
0,0,0,0,0,6,36,18,0,0,39,13,75,37
0,0,0,0,1,6,37,19,0,0,38,14,76,39
0,0,0,0,1,6,38,19,0,0,38,14,77,39
0,0,0,0,145,11,38,17,0,0,37,14,220,42
0,0,0,0,140,10,37,19,0,0,37,14,214,43
0,0,0,0,130,8,38,17,0,0,39,14,207,39
0,0,0,0,127,7,37,17,0,0,38,14,202,38
0,0,0,0,126,7,36,18,0,0,38,14,200,39
0,0,0,0,126,7,37,19,0,0,37,14,200,40
0,0,0,0,124,6,37,18,0,0,38,14,199,38
0,0,0,0,124,6,37,15,0,0,38,14,199,35
0,0,0,0,123,6,37,17,0,0,38,13,198,36
0,0,0,0,122,6,37,17,0,0,38,13,197,36
0,0,0,0,1,6,38,18,0,0,38,13,77,37
0,0,0,0,0,6,38,17,0,0,39,13,77,36
0,0,0,0,0,6,37,17,0,0,38,13,75,36
0,0,0,0,0,6,38,17,0,0,38,14,76,37
0,0,0,0,0,6,38,18,0,0,38,13,76,37
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,0,6,37,17,0,0,38,14,75,37
0,0,0,0,1,6,37,14,0,0,38,14,76,34
0,0,0,0,0,6,38,17,0,0,38,13,76,36
0,0,0,0,1,6,37,18,0,0,37,14,75,38
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,1,6,37,18,0,0,38,14,76,38
0,0,0,0,0,6,37,17,0,0,38,14,75,37
0,0,0,0,1,6,37,17,0,0,38,13,76,36
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,0,6,38,18,0,0,38,13,76,37
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,0,6,37,18,0,0,38,13,75,37
0,0,0,0,1,6,38,17,0,0,38,14,77,37
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,1,6,38,17,0,0,38,13,77,36
0,0,0,0,0,6,37,17,0,0,39,14,76,37
0,0,0,0,0,6,38,18,0,0,39,14,77,38
0,0,0,0,1,6,38,17,0,0,39,14,78,37
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,0,6,38,18,0,0,37,14,75,38
0,0,0,0,0,6,36,17,0,0,38,13,74,36
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,0,6,38,17,0,0,38,14,76,37
0,0,0,0,0,6,38,17,0,0,38,13,76,36
0,0,0,0,1,6,38,15,0,0,38,13,77,34
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,0,6,39,18,0,0,38,14,77,38
0,0,0,0,0,6,37,18,0,0,39,14,76,38
0,0,0,0,145,12,38,18,0,0,38,14,221,44
0,0,0,0,131,9,36,18,0,0,39,14,206,41
0,0,0,0,127,8,38,17,0,0,38,14,203,39
0,0,0,0,126,7,37,18,0,0,38,14,201,39
0,0,0,0,125,7,38,17,0,0,38,13,201,37
0,0,0,0,123,7,37,18,0,0,38,14,198,39
0,0,0,0,123,7,37,18,0,0,38,14,198,39
0,0,0,0,122,7,38,17,0,0,38,14,198,38
0,0,0,0,122,6,37,17,0,0,38,14,197,37
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,0,6,38,18,0,0,38,13,76,37
0,0,0,0,10,8,37,17,0,0,38,14,85,39
0,0,0,0,7,6,37,15,0,0,38,14,82,35
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,0,6,37,17,0,0,37,14,74,37
0,0,0,0,0,6,37,17,0,0,38,13,75,36
0,0,0,0,1,6,36,18,0,0,38,13,75,37
0,0,0,0,0,6,38,15,0,0,37,14,75,35
0,0,0,0,0,6,37,17,1,0,37,14,75,37
0,0,0,0,0,6,37,17,0,0,38,14,75,37
0,0,0,0,0,6,38,17,1,0,38,13,77,36
0,0,0,0,0,6,38,18,0,0,39,13,77,37
0,0,0,0,0,6,37,17,0,0,38,13,75,36
0,0,0,0,0,6,37,17,0,0,38,13,75,36
0,0,0,0,0,6,37,18,0,0,38,13,75,37
0,0,0,0,0,6,38,18,0,0,38,14,76,38
0,0,0,0,0,6,37,18,0,0,38,13,75,37
0,0,0,0,0,6,38,19,0,0,38,13,76,38
0,0,0,0,0,6,38,17,0,0,38,14,76,37
0,0,0,0,0,6,38,15,0,0,38,14,76,35
0,0,0,0,0,6,36,18,0,0,38,13,74,37
0,0,0,0,1,6,38,17,0,0,37,14,76,37
0,0,0,0,0,6,37,17,0,0,38,14,75,37
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,0,6,37,17,0,0,38,13,75,36
0,0,0,0,0,6,36,18,0,0,38,14,74,38
0,0,0,0,1,6,38,17,0,0,38,14,77,37
0,0,0,0,0,6,38,15,0,0,39,14,77,35
0,0,0,0,1,6,37,17,0,0,39,14,77,37
0,0,0,0,148,13,36,18,0,0,38,13,222,44
0,0,0,0,135,10,37,18,0,0,38,14,210,42
0,0,0,0,127,8,38,17,0,0,38,13,203,38
0,0,0,0,128,8,35,17,0,0,38,13,201,38
0,0,0,0,126,7,37,17,0,0,38,13,201,37
0,0,0,0,124,7,37,18,0,0,38,13,199,38
0,0,0,0,124,7,37,15,0,0,38,13,199,35
0,0,0,0,123,6,37,19,0,0,38,13,198,38
0,0,0,0,121,6,38,15,0,0,38,14,197,35
0,0,0,0,0,6,36,18,0,0,38,13,74,37
0,0,0,0,1,6,37,17,0,0,38,14,76,37
0,0,0,0,0,6,36,17,0,0,38,14,74,37
0,0,0,0,0,6,38,15,0,0,38,13,76,34
0,0,0,0,0,6,38,17,0,0,39,14,77,37
0,0,0,0,0,6,37,18,0,0,38,13,75,37
0,0,0,0,0,6,38,18,0,0,38,14,76,38
0,0,0,0,1,6,37,18,0,0,37,14,75,38
0,0,0,0,1,6,37,17,0,0,38,14,76,37
0,0,0,0,0,6,37,17,0,0,38,14,75,37
0,0,0,0,0,6,36,18,0,0,39,14,75,38
0,0,0,0,0,6,38,17,0,0,39,14,77,37
0,0,0,0,0,6,38,15,0,0,38,15,76,36
0,0,0,0,0,6,36,18,0,0,38,14,74,38
0,0,0,0,0,6,37,17,0,0,38,14,75,37
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,0,6,37,18,0,0,38,14,75,38
0,0,0,0,0,6,38,18,0,0,39,14,77,38
0,0,0,0,1,6,37,17,0,0,38,14,76,37
0,0,0,0,0,6,37,17,0,0,38,15,75,38
0,0,0,0,0,6,38,18,0,0,38,14,76,38
0,0,0,0,0,6,37,18,0,0,37,15,74,39
0,0,0,0,0,6,38,18,0,0,38,14,76,38
0,0,0,0,10,8,37,19,0,0,38,15,85,42
0,0,0,0,7,5,36,14,0,0,37,14,80,33
0,0,0,0,0,6,37,19,1,0,38,14,76,39
0,0,0,0,1,6,38,17,0,0,39,13,78,36
0,0,0,0,1,6,37,17,0,0,38,14,76,37
0,0,0,0,0,6,36,15,0,0,38,14,74,35
0,0,0,0,0,6,36,15,0,0,38,14,74,35
0,0,0,0,0,6,38,15,0,0,37,14,75,35
0,0,0,0,0,6,37,15,0,0,38,13,75,34
0,0,0,0,142,11,38,17,0,0,38,14,218,42
0,0,0,0,129,9,37,18,0,0,38,13,204,40
0,0,0,0,127,8,37,18,0,0,38,13,202,39
0,0,0,0,125,7,37,17,0,0,38,13,200,37
0,0,0,0,124,7,36,18,0,0,38,14,198,39
0,0,0,0,124,7,35,15,0,0,38,14,197,36
0,0,0,0,125,7,36,15,0,0,38,13,199,35
0,0,0,0,122,7,37,15,0,0,38,13,197,35
0,0,0,0,121,7,35,17,0,0,38,13,194,37
0,0,0,0,1,6,37,14,0,0,38,13,76,33
0,0,0,0,0,6,37,15,0,0,37,13,74,34
0,0,0,0,0,6,38,17,0,0,38,13,76,36
0,0,0,0,1,6,37,15,0,0,38,14,76,35
0,0,0,0,1,6,36,15,0,0,39,13,76,34
0,0,0,0,0,6,37,18,0,0,38,13,75,37
0,0,0,0,0,6,38,17,0,0,39,13,77,36
0,0,0,0,0,6,37,17,0,0,38,13,75,36
0,0,0,0,0,6,36,17,0,0,38,13,74,36
0,0,0,0,0,6,36,18,0,0,37,13,73,37
0,0,0,0,0,6,36,15,0,0,39,13,75,34
0,0,0,0,0,6,37,15,0,1,38,13,75,35
0,0,0,0,1,6,35,18,0,0,39,13,75,37
0,0,0,0,0,6,36,18,0,0,38,13,74,37
0,0,0,0,0,6,36,17,0,0,38,13,74,36
0,0,0,0,0,6,36,18,0,0,37,13,73,37
0,0,0,0,0,6,36,17,0,0,38,13,74,36
0,0,0,0,0,6,36,18,0,0,38,13,74,37
0,0,0,0,0,6,37,15,0,0,38,13,75,34
0,0,0,0,1,6,36,18,0,0,38,13,75,37
0,0,0,0,0,6,36,18,0,0,38,13,74,37
0,0,0,0,0,6,36,17,0,0,38,13,74,36
0,0,0,0,0,6,37,17,0,0,38,13,75,36
0,0,0,0,0,6,37,17,0,0,38,13,75,36
0,0,0,0,0,6,38,15,0,0,38,13,76,34
0,0,0,0,0,6,37,18,0,0,38,13,75,37
0,0,0,0,0,6,36,17,0,0,37,13,73,36
0,0,0,0,1,6,36,17,0,0,39,13,76,36
0,0,0,0,0,6,37,17,0,0,39,13,76,36
0,0,0,0,1,6,36,18,0,0,38,13,75,37
0,0,0,0,1,6,35,17,0,0,38,13,74,36
0,0,0,0,0,6,36,17,0,0,38,13,74,36
0,0,0,0,1,6,38,15,0,0,38,13,77,34
0,0,0,0,0,6,38,18,0,0,38,13,76,37
0,0,0,0,0,6,36,19,0,0,38,13,74,38
0,0,0,0,0,6,36,18,1,0,39,13,76,37
0,0,0,0,0,6,38,17,0,0,37,13,75,36
0,0,0,0,149,13,37,18,0,0,38,13,224,44
0,0,0,0,132,9,36,18,0,0,38,13,206,40
0,0,0,0,129,8,36,17,0,0,37,13,202,38
0,0,0,0,127,7,36,18,0,0,38,13,201,38
0,0,0,0,127,7,38,19,0,0,38,14,203,40
0,0,0,0,124,7,37,17,1,0,38,13,200,37
0,0,0,0,126,8,36,18,0,0,39,13,201,39
0,0,0,0,125,7,38,17,0,0,38,13,201,37
0,0,0,0,123,6,38,19,0,0,38,13,199,38
0,0,0,0,122,6,36,18,0,0,38,13,196,37
0,0,0,0,0,6,37,17,0,0,38,13,75,36
0,0,0,0,0,6,36,19,0,0,38,13,74,38
0,0,0,0,0,6,37,18,0,0,38,13,75,37
0,0,0,0,0,6,37,19,0,0,38,13,75,38
0,0,0,0,0,6,37,17,0,0,38,13,75,36
0,0,0,0,0,6,37,17,0,0,38,13,75,36
0,0,0,0,0,6,37,17,0,0,39,13,76,36
0,0,0,0,0,6,37,18,0,0,38,13,75,37
0,0,0,0,1,6,37,15,0,0,38,13,76,34
0,0,0,0,0,6,37,17,0,0,38,13,75,36
0,0,0,0,0,6,37,15,0,0,38,13,75,34
0,0,0,0,0,6,37,17,0,0,38,13,75,36
0,0,0,0,0,6,36,14,0,0,38,12,74,32
0,0,0,0,1,6,36,18,0,0,38,12,75,36
0,0,0,0,0,6,38,15,0,0,38,13,76,34
0,0,0,0,0,6,37,18,0,0,38,13,75,37
0,0,0,0,0,6,36,18,0,0,38,13,74,37
0,0,0,0,0,6,37,17,0,0,38,13,75,36
0,0,0,0,0,6,37,17,0,0,38,12,75,35
0,0,0,0,0,6,37,18,0,0,38,12,75,36
0,0,0,0,10,8,37,19,0,0,39,12,86,39
0,0,0,0,7,5,37,18,0,0,39,13,83,36
0,0,0,0,7,5,37,17,0,0,38,13,82,35
0,0,0,0,7,5,38,18,0,0,38,12,83,35
0,0,0,0,7,5,36,15,0,0,38,12,81,32
0,0,0,0,7,5,37,19,0,0,37,13,81,37
0,0,0,0,137,10,37,15,0,0,38,12,212,37
0,0,0,0,143,12,37,19,0,0,38,12,218,43
0,0,0,0,135,10,37,15,0,0,38,12,210,37
0,0,0,0,134,10,38,15,0,0,38,12,210,37
0,0,0,0,134,10,36,17,0,0,38,12,208,39
0,0,0,0,133,9,38,17,0,0,39,12,210,38
0,0,0,0,132,9,37,18,0,0,39,12,208,39
0,0,0,0,132,9,37,19,0,0,39,12,208,40
0,0,0,0,131,9,38,18,0,0,39,12,208,39
0,0,0,0,130,8,38,18,0,0,38,12,206,38
0,0,0,0,130,8,37,17,0,0,38,12,205,37
0,0,0,0,129,8,38,18,0,0,38,12,205,38
0,0,0,0,129,8,37,17,0,0,37,12,203,37
0,0,0,0,128,8,37,17,0,0,38,12,203,37
0,0,0,0,128,7,38,15,0,0,38,12,204,34
0,0,0,0,128,8,37,18,0,0,37,12,202,38
0,0,0,0,127,7,37,17,0,0,37,12,201,36
0,0,0,0,7,5,37,17,0,0,38,12,82,34
0,0,0,0,7,5,36,17,0,0,39,12,82,34
0,0,0,0,7,6,37,17,0,0,38,12,82,35
0,0,0,0,7,6,36,17,0,0,39,12,82,35
0,0,0,0,7,5,37,15,0,0,38,12,82,32
0,0,0,0,10,8,37,17,0,1,38,12,85,38
0,0,0,0,0,6,37,18,0,0,38,12,75,36
0,0,0,0,0,6,37,17,0,1,38,12,75,36
0,0,0,0,0,6,36,18,0,0,38,12,74,36
0,0,0,0,1,6,36,17,0,0,39,12,76,35
0,0,0,0,133,9,37,19,0,0,38,12,208,40
0,0,0,0,140,11,36,15,0,0,38,12,214,38
0,0,0,0,128,8,36,18,0,0,37,12,201,38
0,0,0,0,126,8,36,17,0,0,38,12,200,37
0,0,0,0,125,7,36,18,0,0,38,12,199,37
0,0,0,0,124,7,35,18,0,0,38,13,197,38
0,0,0,0,124,7,37,17,0,0,38,13,199,37
0,0,0,0,124,6,36,18,1,0,38,13,199,37
0,0,0,0,122,6,36,17,0,0,38,13,196,36
0,0,0,0,121,6,37,17,0,0,38,13,196,36
0,0,0,0,0,6,37,17,0,0,38,13,75,36
0,0,0,0,0,6,36,18,0,0,37,13,73,37
0,0,0,0,0,6,37,18,0,0,38,13,75,37
0,0,0,0,0,6,37,18,0,0,38,13,75,37
0,0,0,0,0,6,38,18,0,0,37,12,75,36
0,0,0,0,0,6,37,17,0,0,38,12,75,35
0,0,0,0,0,6,37,19,0,0,38,12,75,37
0,0,0,0,0,6,37,18,0,0,38,12,75,36
0,0,0,0,0,6,37,19,0,0,39,12,76,37
